Fecha,Hora,PML MDA CELAYA,PML MTR CELAYA,PML MDA RAMOS,PML MTR RAMOS,PML MDA SALTILLO,PML MTR SALTILLO,NOM CELAYA,CON CELAYA,NOM RAMOS,CON RAMOS,NOM SALTILLO,CON SALTILLO
2022-09-07,7,1448.16,1438.77,1400.51,1376.96,1410.44,1388.7,180.82,170.1638116,96.9,112.03836,21.01,21.777
2022-09-07,8,1465.32,1480.6,1421.81,1421.67,1432.72,1434.54,180.154,170.2329191,91.2,112.3476,19.64,20.645
2022-09-07,9,1462.85,1499.41,1420.82,1435.23,1432.43,1448.67,191.493,191.1905142,92.2,96.48538,18.81,19.37
2022-09-07,10,1375.37,1453.66,1334.78,1393.76,1345.32,1406.87,192.063,159.9194558,97.5,118.1613,10.82,19.409
2022-09-07,11,1414.38,1478.14,1381.12,1413.85,1392.15,1427.27,191.522,201.0615646,96.8,115.95322,11.17,21.611
2022-09-07,12,1434.16,1486.72,1410.12,1425.74,1421.44,1438.41,190.652,185.9878223,96.9,94.7485,11.58,13.798
2022-09-07,13,1457.18,1488.22,1439.61,1426.9,1451.28,1440.13,192.073,185.9537618,96.8,103.99232,11.52,16.671
2022-09-07,14,1407.16,1510.58,1387.73,1460.93,1399.04,1473.8,195.627,169.5255944,93.7,91.76722,11.41,21.95
2022-09-07,15,1411.09,1519.02,1396.28,1482.47,1407.29,1495.79,188.86,106.5634699,97.4,92.02234,11.39,22.055
2022-09-07,16,1435.29,1525.62,1404.47,1529.47,1415.41,1542.96,190.272,143.6013611,96.1,116.30774,17.61,21.454
2022-09-07,17,1451.7,1551.92,1419.27,1597.41,1430.35,1613.02,187.937,180.2496361,96.4,84.96244,20.26,21.883
2022-09-07,18,1450.59,2110.09,1413.87,2095.42,1425.1,2113.87,189.224,186.1631275,96.4,71.84618,20.14,21.685
2022-09-07,19,1448.92,2387.33,1408.49,2317.73,1418.81,2334.54,189.277,186.7293826,96.2,96.3688,20.37,22.456
2022-09-07,20,1478.47,2388.7,1428.54,2288.13,1439.02,2306.53,183.802,212.812604,91.9,24.53638,19.21,20.642
2022-09-07,21,1681.91,2522.56,1612.47,2406.24,1624,2424.48,183.581,133.5956481,91.3,28.99608,18.64,19.693
2022-09-07,22,1713.84,2453.44,1656.49,2357.53,1668.35,2376.16,186.128,134.5465068,91.9,26.41952,19.92,21.649
2022-09-07,23,1496.19,1885.61,1445.97,1836.09,1457.26,1851.8,185.676,123.8632433,91.4,24.1557,20.37,18.574
2022-09-07,24,1435.98,1440.43,1401.76,1412.87,1412.36,1425.17,188.329,130.4438019,90.8,24.8157,20.81,18.152
2022-09-08,1,1380.56,1368.93,1367.4,1354.16,1377.2,1365.18,192.332,199.8545948,97.3,39.55826,20.56,21.412
2022-09-08,2,1322.31,1338.51,1315.5,1315.98,1325.31,1326.33,189.784,190.6134654,96.9,82.75486,18.94,22.706
2022-09-08,3,1301.44,1338.71,1293.85,1313.82,1303.18,1324.03,184.23,150.2470833,95.8,85.08038,19.93,21.999
2022-09-08,4,1307.73,1349.77,1286.23,1315.46,1294.81,1325.49,183.66,185.8525719,94.7,22.10814,19.48,20.573
2022-09-08,5,1272.8,1344.72,1251.65,1307.49,1260.6,1317.51,180.797,177.3913325,94,39.64174,19.49,21.173
2022-09-08,6,1278.73,1346.92,1252.51,1300.51,1261.39,1310.87,182.649,184.4376853,96.1,15.1147,20.84,23.239
2022-09-08,7,1294.43,1357.99,1267.66,1309.61,1277.6,1320.52,181.023,199.5451356,96.9,14.79666,20.31,21.351
2022-09-08,8,1349.69,1359.06,1314.21,1308.75,1325.41,1319.77,179.58,172.2642534,91.2,13.37454,19.55,12.7
2022-09-08,9,1337.03,1357.02,1290.92,1304.37,1302.42,1315.75,181.874,189.545383,19.3,11.09184,18.41,13.328
2022-09-08,10,1320.72,1348.42,1267.85,1290.95,1279.73,1302.33,182.13,130.1203992,16.5,10.1733,19.26,16.609
2022-09-08,11,1309.99,1349.81,1243.83,1296.49,1255.45,1308.36,191.583,157.1036747,17,11.27776,17.47,19.947
2022-09-08,12,1318.83,1353.81,1264.6,1317.9,1276.34,1330.44,190.884,176.2029489,16.8,10.20894,15.15,20.877
2022-09-08,13,1322.23,1348.64,1276.21,1339.9,1288.93,1353.45,192.395,188.5759076,16.8,10.2587,16.19,21.603
2022-09-08,14,1316.45,1360.65,1284.42,1359.61,1297.02,1373.05,195.877,161.9383021,16.7,11.08916,18.27,21.394
2022-09-08,15,1313.91,1358.52,1280.76,1361.73,1292.79,1375.73,188.814,177.5797196,16.7,10.79292,18.53,20.993
2022-09-08,16,1314.45,1342.85,1282.26,1357.89,1294.66,1371.72,190.439,175.5582149,16.7,11.5754,19.18,16.436
2022-09-08,17,1325.05,1341.57,1294.06,1351.39,1306.08,1364.48,187.972,111.5070248,16.7,13.59932,19.87,18.605
2022-09-08,18,1326.97,1361.76,1301.95,1360.22,1312.89,1372.4,54.278,44.63537098,16.3,14.88032,18.58,21.54
2022-09-08,19,1340.03,1383.41,1309.35,1376.16,1319.51,1388.05,41.492,39.91124847,16.6,15.17354,18.96,20.248
2022-09-08,20,1391.23,1401.45,1339.78,1378.58,1348.73,1389.17,40.428,30.9725745,16.2,16.35298,16.92,20.161
2022-09-08,21,1637.68,1457.04,1561.2,1409.14,1572.2,1421.06,40.385,39.59729791,15.8,13.81968,18.5,18.875
2022-09-08,22,1600.02,1387.71,1522.34,1338.2,1533.2,1349.73,41.217,32.58364681,16.6,15.2605,19.88,20.752
2022-09-08,23,1427.88,1356,1360.44,1305.68,1370.56,1316.67,40.779,29.19406957,16.5,13.27858,20.25,22.322
2022-09-08,24,1354.54,1334.46,1291.51,1295.07,1301.68,1306.27,41.289,34.2324842,16.4,12.39928,20.53,22.315
2022-09-09,1,1327.76,1283.25,1295.19,1255.98,1305.17,1266.41,42.76,34.55039275,17.1,15.55812,20.51,21.537
2022-09-09,2,1324.94,1256.74,1290.6,1225.08,1300.31,1235.26,42.437,36.88466052,17.7,14.84664,18.77,19.5
2022-09-09,3,1332.52,1244.63,1286.57,1206.6,1295.79,1216.47,40.253,30.39614651,16.8,12.7464,20.3,18.385
2022-09-09,4,1319.38,1243.07,1266.23,1198.29,1275.05,1208.37,39.342,28.62220776,17.4,12.36186,19.85,20.398
2022-09-09,5,1304.01,1244.79,1246.72,1191.2,1255.88,1201.16,39.36,35.8850428,17.1,12.44848,20.03,22.053
2022-09-09,6,1312.47,1256.05,1249.42,1199.31,1258.6,1209.71,38.985,38.66454399,17,12.84032,20.87,22.252
2022-09-09,7,1324.97,1251.26,1260.07,1194.43,1269.34,1205.19,39.539,30.97581421,16.7,12.10058,20.71,21.137
2022-09-09,8,1306.71,1278.7,1250.75,1224.58,1260.38,1235.98,42.822,34.14402749,17.1,23.1208,19.21,18.188
2022-09-09,9,1310.26,1251.05,1255.9,1208.24,1265.74,1219.53,43.827,35.75259415,86.1,74.27018,18.27,14.446
2022-09-09,10,1297.41,1249.4,1247.67,1204.47,1257.85,1215.89,42.957,34.91902157,94.5,88.87734,19.63,18.223
2022-09-09,11,1354.59,1260.7,1300.3,1210.14,1310.98,1221.04,42.639,33.61623051,90.6,60.04448,17.81,15.024
2022-09-09,12,1316.22,1278.42,1303.08,1259.3,1314.46,1270.77,42.925,17.91439122,90.5,106.35334,15.14,20.719
2022-09-09,13,1322.69,1280.02,1316.8,1266.02,1328.93,1277.7,42.292,21.64441383,90.4,90.54202,16.33,20.773
2022-09-09,14,1329.84,1283.47,1338.48,1301.94,1350.52,1314.88,43.367,30.46678873,87.6,95.7781,18.13,20.493
2022-09-09,15,1350.92,1292.39,1359.86,1289.04,1370.91,1300.63,40.512,34.55280797,94.3,86.31076,18.76,22.35
2022-09-09,16,1326.64,1284.68,1370.87,1300.74,1382.9,1312.43,40.431,31.9846625,93.1,103.10386,19.48,21.084
2022-09-09,17,1327.17,1274.89,1361.56,1290.76,1373.14,1302.31,40.465,31.42744709,93.4,76.82502,19.57,20.53
2022-09-09,18,1334.8,1254.57,1334.98,1257.55,1345.07,1268.84,41.678,33.94629289,93.2,97.79854,18.41,21.257
2022-09-09,19,1324.06,1242.29,1281.06,1204.17,1289.79,1213.35,40.976,32.03327133,93,100.20696,19.08,13.132
2022-09-09,20,1325.07,1261.99,1266.07,1210.28,1273.87,1218.29,40.187,39.11061555,90.1,101.06586,16.85,13.269
2022-09-09,21,1372.4,1295.44,1307.14,1239.82,1315.51,1248.26,40.079,21.58232297,91.3,95.48312,18.24,16.196
2022-09-09,22,1427.74,1296.4,1364.64,1246.16,1373.78,1255.51,41.053,24.64302904,91.9,67.88246,19.45,17.155
2022-09-09,23,1367.79,1282.9,1306.49,1235.09,1315.22,1243.98,41.443,38.52680246,91.4,21.625,20.34,14.04
2022-09-09,24,1334.19,1253.49,1281.38,1212.94,1289.81,1221.57,178.177,168.4228926,90.8,123.41746,20.69,17.538
2022-09-10,1,1312.05,1271.09,1285.4,1261.52,1293.2,1269.92,192.14,159.3561753,97.3,94.09192,20.55,17.506
2022-09-10,2,1297.15,1256.01,1272.15,1234.8,1279.49,1242.08,190.285,190.498752,96.9,90.85628,18.95,19.508
2022-09-10,3,1261.68,1251.88,1233.16,1231.1,1240.03,1238.69,194.587,193.8350617,95.8,106.9383,20.38,20.112
2022-09-10,4,1268.4,1260.7,1233.71,1232.31,1240.93,1240.17,193.058,183.8845653,94.7,51.96198,19.65,20.281
2022-09-10,5,1281.02,1255.49,1243.85,1223.09,1251.48,1231.18,190.555,177.1414173,94,29.91644,19.81,20.784
2022-09-10,6,1294.88,1265.08,1258.69,1226.74,1266.22,1234.67,192.445,189.97492,96.1,108.12692,20.56,15.033
2022-09-10,7,1304.69,1286.81,1264.45,1237.88,1271.72,1245.46,190.579,183.8474017,96.9,108.02448,20.04,18.143
2022-09-10,8,1285.55,1288.71,1236.12,1238.92,1244.01,1247.03,189.535,178.6936384,91.2,90.95574,19.05,19.074
2022-09-10,9,1269.07,1279.67,1214.87,1231.92,1222.39,1240.42,191.871,179.1783111,90.4,101.02088,18.04,15.697
2022-09-10,10,1286.15,1268.58,1259.36,1248.1,1266.16,1255.41,192.161,190.3184164,94.5,105.79176,19.43,19.03
2022-09-10,11,1286.03,1278.37,1334.34,1262.73,1339.54,1268.84,191.767,183.0349251,93.7,99.1681,17.63,13.065
2022-09-10,12,1281.92,1284.81,1383.66,1313.31,1386.51,1318.15,190.529,166.3547,93.6,120.2211,15.05,12.486
2022-09-10,13,1288.52,1292.77,1424.19,1345.88,1426.15,1349.67,192.066,166.7657713,93.5,90.95458,16.24,12.893
2022-09-10,14,1308.04,1275.13,1466.6,1329.26,1467.56,1333.07,196.19,192.9491987,90.7,67.2871,18.09,16.868
2022-09-10,15,1275.3,1273.91,1455.99,1325.3,1456,1328.01,188.296,189.3143053,94.3,48.73994,18.5,14.333
2022-09-10,16,1286.04,1268.62,1374.57,1310.25,1376.44,1313.77,190.087,131.5400487,93.1,109.25218,19.13,12.815
2022-09-10,17,1290.7,1277.34,1381.4,1299.45,1382.66,1303.24,187.984,168.3165721,93.4,99.3369,19.38,15.865
2022-09-10,18,1272.78,1279.08,1282.53,1300.52,1285.07,1304.25,188.849,159.8781867,93.2,76.52968,17.86,20.702
2022-09-10,19,1281.51,1283.29,1229.18,1244.47,1231.62,1249.13,188.549,193.4010141,93,100.03678,18.47,21.233
2022-09-10,20,1284.85,1298.59,1227.28,1232,1230.18,1235.84,183.012,184.1298971,90.1,52.4133,16.25,16.201
2022-09-10,21,1309.88,1308.92,1255.91,1255.84,1258.99,1259.79,183.27,165.8669243,91.3,18.13272,17.53,13.849
2022-09-10,22,1310.54,1298.28,1259.12,1245.91,1262.07,1250.67,186.015,202.0496764,91.9,21.1356,19.05,17.34
2022-09-10,23,1298.96,1276.75,1258.14,1224.23,1261.13,1227.49,186.297,204.4546998,91.4,19.9946,19.27,19.001
2022-09-10,24,1285.73,1257.95,1244.68,1218.62,1247.27,1221.62,187.39,191.1732428,90.8,103.5839,20.03,18.721
2022-09-11,1,1287.38,1221.37,1265.11,1188.64,1268.03,1191.61,190.358,206.5183708,97.3,28.50242,19.94,20.482
2022-09-11,2,1248.09,1239.08,1228.76,1200.45,1231.01,1202.75,188.25,184.532013,96.9,21.7326,17.98,20.113
2022-09-11,3,1217.24,1221.65,1190.45,1182.36,1192.82,1184.92,192.44,203.0827924,95.8,85.82712,19.43,19.511
2022-09-11,4,1217.49,1224.4,1189.28,1185.06,1191.77,1187.4,191.525,204.2050088,94.7,105.4059,18.81,18.693
2022-09-11,5,1209.97,1210.81,1181.04,1172.88,1183.66,1175.69,188.919,174.0789785,94,129.5206,18.88,19.234
2022-09-11,6,1161.58,1182.1,1135.14,1147.18,1138.24,1150.02,190.33,155.1318029,96.1,84.57798,20.06,18.884
2022-09-11,7,1147.52,1173.53,1117.23,1133.15,1120.6,1136.25,187.494,176.97319,96.9,103.51074,19.69,18.792
2022-09-11,8,1166.28,1178.43,1128.65,1138.51,1132.37,1142.15,185.933,169.5840994,91.2,101.76234,18.56,17.724
2022-09-11,9,1141.96,1145.79,1096.14,1100.68,1099.88,1104.54,188.423,142.0499043,90.4,92.02654,17.62,17.41
2022-09-11,10,1151.59,1166.48,1095.9,1119.38,1099.3,1122.87,188.583,163.4058026,94.5,109.55286,18.65,18.127
2022-09-11,11,1156.43,1161.59,1113.21,1140.5,1114.84,1142.41,187.909,189.9286101,93.7,28.61864,17.16,17.978
2022-09-11,12,1187.47,1181.9,1177.04,1173.28,1177.57,1173.39,186.918,156.2351864,93.6,19.9437,14.74,11.454
2022-09-11,13,1189.11,1167.2,1140.55,1158.44,1141.48,1158.33,188.766,193.4532136,93.5,101.52602,15.69,17.35
2022-09-11,14,1153.63,1184.86,1171.82,1183.38,1171.63,1183.28,192.391,170.1862205,90.7,102.29472,17.44,18.692
2022-09-11,15,1129.68,1175.97,1137.42,1175.53,1137.36,1175.46,187.361,116.484942,94.3,114.68028,17.76,19.017
2022-09-11,16,1135.24,1150.23,1150.19,1125.86,1150.05,1126.32,188.533,164.1520337,93.1,85.65428,18.62,19.386
2022-09-11,17,1130.41,1120.57,1104.41,1088.83,1105.27,1091.4,186.346,168.4693556,93.4,108.91102,18.74,19.167
2022-09-11,18,1139.19,1122,1116.35,1089.38,1116.91,1092.29,187.315,162.7966236,93.2,115.53064,17.36,19.373
2022-09-11,19,1192.99,1171.4,1150.02,1127.38,1150.99,1130.25,187.115,170.6830024,93,84.02402,17.83,19.104
2022-09-11,20,1212.04,1286.78,1168.97,1230.03,1171.83,1232.58,181.851,163.9289829,90.1,88.65848,15.93,17.005
2022-09-11,21,1313.41,1333.59,1273.95,1284.89,1277.14,1288.4,182.042,179.9457104,91.3,92.66494,17.05,15.244
2022-09-11,22,1354.33,1506.28,1329.73,1471.37,1333.44,1475.95,184.499,186.7744853,91.9,98.08492,18.38,18.071
2022-09-11,23,1341.65,1329.89,1323.34,1304.03,1327.89,1308.59,183.854,192.5959458,91.4,110.3066,18.75,18.074
2022-09-11,24,1287.73,1264.67,1284.04,1246.13,1288.73,1250.6,187.019,180.9235886,90.8,103.52938,18.96,15.608
2022-09-12,1,1288.9,1210.16,1288.11,1192.38,1293.13,1197.17,191.429,170.6525326,97.3,111.75828,19.44,15.724
2022-09-12,2,1273.8,1192.61,1262.25,1174.42,1267.59,1180.4,189.056,187.4917474,96.9,121.5315,17.79,18.795
2022-09-12,3,1260.58,1184.96,1241.77,1159.64,1247.14,1165.5,193.372,203.2195583,95.8,18.77206,19.35,18.195
2022-09-12,4,1144.47,1172.41,1136.76,1144.89,1142.36,1150.39,192.302,181.7338154,94.7,55.74488,18.99,18.245
2022-09-12,5,1158.13,1158.22,1143.49,1132.85,1149.82,1139.02,189.408,182.3089484,94,95.90842,19.27,18.726
2022-09-12,6,1147.16,1166.58,1132.59,1136.55,1138.99,1142.96,191.473,187.7063192,96.1,115.88054,20.21,17.896
2022-09-12,7,1174.48,1181.33,1153.83,1146.4,1161.61,1154.13,190.235,134.9339869,96.9,59.46166,19.56,19.125
2022-09-12,8,1274.19,1221.2,1247.47,1183.77,1257.07,1192.83,188.962,122.9590888,91.2,71.3127,18.21,17.364
2022-09-12,9,1254.1,1238.26,1217.79,1199.54,1227.85,1209.8,191.344,176.0058169,92.2,109.03246,17.55,16.771
2022-09-12,10,1252.63,1252.41,1228.9,1201.29,1238.67,1210.94,191.657,210.6051859,97.5,100.1279,18.47,18.961
2022-09-12,11,1275.88,1262.64,1238.72,1213.16,1247.83,1222.21,191.315,158.3340101,96.8,97.2865,16.59,17.001
2022-09-12,12,1267.71,1263.26,1240.93,1206.13,1249.03,1214.49,190.174,151.901392,96.9,106.96066,13.73,13.268
2022-09-12,13,1264.15,1268.39,1244,1224.72,1252.33,1233.49,192.009,156.0883107,96.8,84.5565,14.55,19.405
2022-09-12,14,1280.48,1273.7,1267.73,1244.42,1276.03,1253.72,195.874,182.4600749,93.7,101.8789,16.89,19.992
2022-09-12,15,1269.42,1277.73,1263.68,1253.63,1272.09,1263.12,188.945,199.6463259,97.4,81.39728,17.73,20.006
2022-09-12,16,1257.71,1263.46,1257.75,1245.8,1266.57,1255.27,190.63,141.0408137,96.1,25.82976,18.44,19.436
2022-09-12,17,1267.89,1278.2,1260.03,1261.2,1268.33,1270.36,187.701,213.2484758,96.4,22.51816,18.45,19.052
2022-09-12,18,1292.29,1261.45,1290.22,1246.17,1297.81,1255.06,188.595,177.0097292,96.4,19.68176,17.43,19.88
2022-09-12,19,1283.82,1254.13,1275.75,1213.12,1282.69,1221.65,188.27,183.3257501,96.2,18.26126,18.19,19.01
2022-09-12,20,1281.69,1294.52,1270.97,1254.52,1277.21,1263.07,182.865,166.9843139,91.9,21.16982,16.17,18.065
2022-09-12,21,1338.2,1298.46,1315.51,1259.73,1322.77,1268.77,183.414,132.5435817,91.3,20.6655,17.79,16.972
2022-09-12,22,1386.86,1301.46,1374.99,1269.91,1383.25,1279.15,185.57,191.0421568,91.9,20.48154,19.72,18.947
2022-09-12,23,1472.57,1295.82,1466.23,1268.81,1475.92,1277.69,185.642,160.2166243,91.4,19.1334,20.05,13.005
2022-09-12,24,1310.27,1244.36,1306.93,1220.48,1314.99,1229.38,187.717,183.5225604,90.8,16.61964,20.69,17.55
2022-09-13,1,1297.02,1217.29,1290.89,1198.83,1297.13,1207.29,191.277,173.4347349,98,15.40784,21.77,15.595
2022-09-13,2,1283.11,1192.42,1276.74,1172.83,1283.19,1180.89,188.734,177.9352608,97,92.29926,21.63,12.291
2022-09-13,3,1259.96,1176.75,1246.65,1148.68,1252.81,1156.51,194.298,186.8432786,96.5,94.85746,21.49,11.492
2022-09-13,4,1265.18,1175.26,1241.63,1153.75,1248.04,1161.54,191.985,158.6028911,95.6,84.78884,21.36,12.012
2022-09-13,5,1271.49,1179.51,1241.98,1155.37,1248.64,1163.76,190.011,205.357701,94.5,105.14694,21.73,20.136
2022-09-13,6,1273.17,1187.45,1243.51,1157.98,1250.28,1166.98,192.493,182.3125435,96.7,117.69774,21.54,15.927
2022-09-13,7,1281.99,1201.61,1248.43,1171.37,1255.8,1180.72,189.039,157.1446188,97.8,85.46756,21.46,18.382
2022-09-13,8,1296,1227.86,1259.85,1196.21,1267.73,1206.41,189.054,167.5379981,92.3,84.17358,20.21,20.802
2022-09-13,9,1302.28,1245.11,1270.05,1203.32,1278.07,1213.87,189.95,198.825214,93.2,91.35658,18.75,17.036
2022-09-13,10,1274.26,1249.97,1229.48,1195.69,1237.57,1205.51,190.41,165.0571177,98.1,64.65726,19.91,17.196
2022-09-13,11,1274.03,1253.21,1272.85,1190.76,1282.52,1200.64,191.572,153.6534886,97.5,84.83292,17.12,20.236
2022-09-13,12,1254.66,1243.45,1289.05,1185.51,1300.06,1195.87,188.587,170.8138906,97.4,114.57614,14.94,13.041
2022-09-13,13,1283.57,1251.67,1254.98,1191.62,1262.27,1201.52,192.383,175.0255287,97.5,115.12152,15.82,16.95
2022-09-13,14,1291.07,1278.78,1272.49,1224.84,1280.17,1234.63,193.847,174.1707,94.4,83.50036,17.97,20.981
2022-09-13,15,1310.5,1323.18,1291.01,1268.42,1298.18,1278.3,187.946,193.622178,98.6,82.86996,20.75,21.446
2022-09-13,16,1310.64,1343.27,1287.85,1284.14,1294.54,1294.57,188.931,174.3561243,96.9,77.81666,20.75,21.345
2022-09-13,17,1319.37,1387.9,1296.97,1309.85,1303.37,1320.27,187.493,161.5111081,97.2,27.94842,20.97,21.123
2022-09-13,18,1319.97,1348.17,1278.95,1278.79,1285.58,1287.92,119.611,117.3402542,96.9,85.576,21.68,21.147
2022-09-13,19,1315.64,1291.87,1263.32,1218.36,1268.91,1226.32,113.513,119.9321655,96.5,38.6598,20.83,19.285
2022-09-13,20,1329.93,1312.8,1286.06,1246.96,1291.19,1254.78,108.806,90.32384115,92.8,90.486,19.83,18.03
2022-09-13,21,1394.57,1342.37,1347.67,1271.8,1353.12,1280.78,109.038,49.97552956,92.1,80.83848,19.71,19.145
2022-09-13,22,1368.04,1328.87,1330.98,1269.66,1336.46,1278.31,112.059,99.27423229,92.4,100.0117,20.75,21.575
2022-09-13,23,1380.01,1325.91,1355.01,1279.48,1360.97,1288.03,111.333,114.1807797,91.9,108.63888,21.39,21.67
2022-09-13,24,1300.18,1270.44,1281.97,1236.92,1287.52,1245.33,109.903,88.54468011,91.7,88.45478,21.54,16.668
2022-09-14,1,1312.98,1239.28,1293.43,1212.94,1299.26,1221.42,114.645,116.5018853,98,59.54854,22.05,19.098
2022-09-14,2,1244.52,1222.74,1228.2,1190.32,1233.7,1198.96,114.376,74.686853,97,93.67198,22.01,22.21
2022-09-14,3,1185.84,1197.99,1172.93,1163.55,1178.23,1171.73,110.985,44.41635635,96.5,89.40086,21.68,21.542
2022-09-14,4,1232.8,1187.12,1204.83,1154.09,1210.21,1162.11,108.576,38.49720777,95.6,77.90778,21.53,21.822
2022-09-14,5,1309.55,1204.43,1269.23,1165.94,1274.86,1174.64,107.794,45.22207406,94.5,82.69952,21.98,22.999
2022-09-14,6,1316.48,1223.66,1268.16,1175.69,1274,1183.98,110.475,87.07531874,96.7,31.27984,21.73,20.817
2022-09-14,7,1301.51,1273.11,1245.54,1214.97,1252.28,1224.52,108.731,92.8967951,97.8,72.05328,21.71,21.272
2022-09-14,8,1248.5,1248.78,1204.78,1198.26,1212.35,1207.8,108.925,98.91262721,92.3,80.01054,20.44,19.958
2022-09-14,9,1290.69,1206.3,1232.69,1157.15,1240.29,1166.46,115.715,112.4195031,93.2,121.4071,19.78,17.274
2022-09-14,10,1245.75,1156.36,1202.68,1112.29,1209.56,1120.81,112.54,109.2556767,98.1,114.6504,11.57,11.1
2022-09-14,11,1305.08,1176.87,1239.69,1128.54,1246.62,1137.55,116.424,106.8426674,97.5,86.21982,11.72,11.675
2022-09-14,12,1224.14,1198.45,1175.01,1145.59,1181.72,1154.33,115.129,92.04356601,97.4,122.16542,11.98,11.763
2022-09-14,13,1313.15,1219.72,1270.78,1165.54,1277.27,1173.83,117.57,90.30411548,97.5,96.05378,11.89,12.067
2022-09-14,14,1317.89,1238.04,1280.2,1173.84,1286.58,1182.26,115.459,100.4446479,94.4,101.71766,18.56,15.056
2022-09-14,15,1304.63,1238.55,1262.7,1192.5,1268.87,1201.68,113.592,71.03247483,98.6,104.49486,21.45,21.378
2022-09-14,16,1325.89,1245.58,1290.21,1193.12,1296.06,1202,113.344,91.77226258,96.9,110.17128,21.28,21.644
2022-09-14,17,1335.32,1258.18,1297.63,1199.5,1303.27,1208.16,112.519,119.9065697,97.2,84.33348,21.19,22.213
2022-09-14,18,1326.75,1256.96,1289.82,1195.29,1295.42,1204.13,114.806,114.4736362,96.9,23.40386,21.81,22.538
2022-09-14,19,1336.92,1272.11,1286.17,1204.73,1291.81,1212.75,113.684,102.5586315,96.5,70.44006,21.05,20.517
2022-09-14,20,1330.88,1360.88,1298.14,1294.13,1303.87,1301.83,109.514,89.80624554,92.8,29.51992,20.48,18.211
2022-09-14,21,1545.99,1416,1498.93,1332.66,1505.49,1341.02,107.193,95.2562056,92.1,90.24434,20.16,16.441
2022-09-14,22,1574.78,1353.43,1536.95,1296.03,1543.46,1303.84,110.31,101.402644,92.4,121.9789,21.35,21.529
2022-09-14,23,1436.86,1322.58,1410.83,1281.28,1417.13,1289.05,109.458,102.661347,91.9,81.63934,21.44,22.296
2022-09-14,24,1325.78,1292.52,1309.58,1264.54,1315.42,1272,110.231,92.01502607,91.7,47.56904,21.69,20.633
2022-09-15,1,1402.11,1292.64,1400,1284.69,1406.61,1291.97,114.644,108.2143335,98,102.52032,21.84,20.477
2022-09-15,2,1356.6,1285.15,1328.25,1267.65,1334.51,1275.16,114.911,68.58429282,97,75.5761,21.66,20.14
2022-09-15,3,1382.81,1289.02,1351.44,1267.97,1358.13,1275.37,109.713,105.1207129,96.5,107.5442,21.69,18.344
2022-09-15,4,1361.98,1293.15,1320.56,1270.87,1327.45,1278.41,109.434,70.955639,95.6,101.39806,21.33,21.884
2022-09-15,5,1352.19,1322.11,1320.68,1293.3,1328.11,1301.76,108.532,84.05686242,94.5,86.498,21.55,22.789
2022-09-15,6,1356.97,1327.76,1310.56,1292.46,1318.34,1301.35,109.525,106.7094098,96.7,90.89024,21.52,22.539
2022-09-15,7,1364.58,1358.41,1313.88,1321.46,1322.78,1331.49,109.79,95.80190967,97.8,117.35452,21.14,19.016
2022-09-15,8,1375.9,1360.47,1320.16,1319.73,1331.6,1330.46,108.826,108.3642587,20.7,25.57466,19.66,13.628
2022-09-15,9,1390.59,1316.2,1327.19,1262.69,1338.17,1273.35,116.569,98.70126346,19.2,19.57528,18.84,17.265
2022-09-15,10,1409.18,1341.41,1350.29,1267.06,1361.07,1277.58,114.693,83.07577269,20.2,18.56406,21.25,19.673
2022-09-15,11,1429.95,1318.36,1361.69,1250.22,1371.99,1259.71,116.385,106.082239,20.9,16.84266,18.26,19.169
2022-09-15,12,1453.1,1338.16,1389.78,1273.29,1399.77,1282.95,117.161,97.53345664,20.7,13.3286,15.61,20.884
2022-09-15,13,1394.94,1353.87,1347.95,1295.8,1357.33,1305.63,116.592,102.9743874,20.9,13.89858,16.78,21.37
2022-09-15,14,1419.74,1350.39,1381.15,1297.75,1390.54,1306.87,115.138,107.4041083,20.5,17.00698,18.75,21.602
2022-09-15,15,1410.64,1367.56,1377.11,1316.15,1386.46,1324.55,114.246,110.413696,21.1,17.83404,21.51,20.814
2022-09-15,16,1417.44,1360.07,1374.24,1325.12,1384.01,1333.61,114.611,93.56320092,20.6,17.46302,20.81,20.731
2022-09-15,17,1423.07,1357.09,1399.97,1323.24,1409.15,1332.08,111.954,60.97414453,20.6,13.77238,21.05,20.772
2022-09-15,18,1437.23,1361.68,1411.62,1304.97,1420.49,1313.27,47.22,44.43711488,20.1,15.447,21.72,20.919
2022-09-15,19,1430.24,1361.05,1397.88,1303.48,1406.55,1310.91,36.892,27.98939702,20.2,19.00498,20.73,12.652
2022-09-15,20,1452.64,1356.08,1404.2,1304.46,1410.82,1311.56,18.028,18.85009174,89.8,36.88022,13.59,14.26
2022-09-15,21,1596.11,1351.41,1557.11,1314.93,1564.22,1322.43,17.985,16.20804668,89.1,16.04316,4.7,12.778
2022-09-15,22,1487.47,1340.38,1460.87,1320.9,1468,1327.78,16.16,15.99633685,89,17.76496,4.55,13.105
2022-09-15,23,1415.42,1284.77,1397.07,1270.12,1404.23,1276.8,15.186,15.94110864,88.6,25.16288,4.76,13.271
2022-09-15,24,1372.29,1225.47,1356.11,1229.09,1363.59,1236.11,14.327,16.15563718,88.3,18.4222,4.82,13.565
2022-09-16,1,1440.37,1196.73,1460.39,1226.38,1467.45,1232.99,14.212,13.42893808,94.2,18.39432,4.23,13.069
